query,entity_text,entity_label,index
What time does Repair Office open today?,Repair Office,restaurant,425
I want to contact the Repair Office.,Repair Office,restaurant,426
Can I book a table at the Repair Office?,Repair Office,restaurant,427
Where is the admissions office located?,admissions office,restaurant,428
How do I contact the admissions office?,admissions office,restaurant,429
What are the admission requirements for international students?,admissions office,restaurant,430
Can someone from the admissions office help me with my application?,admissions office,restaurant,431
I need help with my application from the Admission Office,Admission Office,restaurant,432
Can I get a brochure from the Admission Office?,Admission Office,restaurant,433
Where is the Admission Office located on campus?,Admission Office,restaurant,434
Where is the volleyball court located?,volleyball court,restaurant,435
Is the volleyball court open on weekends?,volleyball court,restaurant,436
Can I book a time at the volleyball court?,volleyball court,restaurant,437
Where is the Volley Ball Court located?,Volley Ball Court,restaurant,438
Can I book a court at Volley Ball Court?,Volley Ball Court,restaurant,439
Is Volley Ball Court open on weekends?,Volley Ball Court,restaurant,440
Where is the tennis court?,tennis court,restaurant,441
Can I book a tennis court for today?,tennis court,restaurant,442
Is the tennis court open on weekends?,tennis court,restaurant,443
Where is the Tennis Field?,Tennis Field,restaurant,444
Is the Tennis Field open today?,Tennis Field,restaurant,445
Where is the small football field?,small football field,restaurant,446
I want to play soccer at the small football field.,small football field,restaurant,447
Can I book the small football field for a party?,small football field,restaurant,448
Where is the Football Field located?,Football Field,restaurant,449
Can I reserve the Football Field for a party?,Football Field,restaurant,450
Is the Football Field open on weekends?,Football Field,restaurant,451
Where is the basketball court located on campus?,basketball court,restaurant,452
I want to reserve a basketball court for my team.,basketball court,restaurant,453
Is the basketball court available after 9pm tonight?,basketball court,restaurant,454
Where is the Basketball Field?,Basketball Field,restaurant,455
I want to play basketball at the Basketball Field tomorrow.,Basketball Field,restaurant,456
Can I book the Basketball Field for our team?,Basketball Field,restaurant,457
Where is the stadium located?,stadium,restaurant,458
I want to eat at the stadium cafe,stadium,restaurant,459
Is the stadium open for visitors?,stadium,restaurant,460
Is the Sports Stadium open on weekends?,Sports Stadium,restaurant,461
What's the location of Sports Stadium?,Sports Stadium,restaurant,462
Can I book a table at Sports Stadium?,Sports Stadium,restaurant,463
Is the swimming pool open today?,swimming pool,restaurant,464
Where is the swimming pool located on campus?,swimming pool,restaurant,465
Can I swim in the swimming pool after 6pm?,swimming pool,restaurant,466
What time is the Pool open today?,Pool,restaurant,467
Is there a Pool nearby for dinner?,Pool,restaurant,468
Can I book a table at Pool?,Pool,restaurant,469
What are the gym hours?,gym,restaurant,470
I want to go to the gym today,gym,restaurant,471
Can I get a membership at the gym?,gym,restaurant,472
Where is the Gymnasium?,Gymnasium,restaurant,473
What time does the Gymnasium open?,Gymnasium,restaurant,474
Is the Gymnasium available for members only?,Gymnasium,restaurant,475
What are the services provided by the infirmary?,infirmary,restaurant,476
I need help at the infirmary.,infirmary,restaurant,477
Where is the university infirmary located?,infirmary,restaurant,478
What are the opening hours of Medical Centre?,Medical Centre,restaurant,479
Where is the nearest Medical Centre?,Medical Centre,restaurant,480
Can I book an appointment at Medical Centre?,Medical Centre,restaurant,481
What time does the badminton court open?,badminton court,restaurant,482
Is there a badminton court available for rent today?,badminton court,restaurant,483
Where is the nearest badminton court located on campus?,badminton court,restaurant,484
Where is the Badminton Field located?,Badminton Field,restaurant,485
Can I play badminton at Badminton Field?,Badminton Field,restaurant,486
Is Badminton Field open on weekends?,Badminton Field,restaurant,487
Where is A1 Building located?,A1 Building,restaurant,488
What restaurants are inside A1 Building?,A1 Building,restaurant,489
Can I find a café in A1 Building?,A1 Building,restaurant,490
Where is the a2 teaching building located?,a2 teaching building,restaurant,491
What are the facilities available in the a2 teaching building?,a2 teaching building,restaurant,492
Can I find food near the a2 teaching building?,a2 teaching building,restaurant,493
Where is the cafeteria located in A2 Building?,A2 Building,restaurant,494
Can I find a restaurant in A2 Building for dinner?,A2 Building,restaurant,495
What are the opening hours of the A2 Building food court?,A2 Building,restaurant,496
Where is the a4 teaching building located?,a4 teaching building,restaurant,497
What classes are held in a4 teaching building today?,a4 teaching building,restaurant,498
How do I get to a4 teaching building from library?,a4 teaching building,restaurant,499
Where is A4 Building located?,A4 Building,restaurant,500
What are the working hours of A4 Building staff today?,A4 Building,restaurant,501
Can I book a meeting room at A4 Building?,A4 Building,restaurant,502
Are there any restaurants in A4 Building?,A4 Building,restaurant,503
Where is the a5 teaching building located?,a5 teaching building,restaurant,504
What are the facilities available in the a5 teaching building?,a5 teaching building,restaurant,505
Is there a cafeteria in the a5 teaching building?,a5 teaching building,restaurant,506
Where is the nearest coffee shop at A5 Building?,A5 Building,restaurant,507
I want to meet my friend at A5 Building.,A5 Building,restaurant,508
Is there a restaurant in A5 Building?,A5 Building,restaurant,509
Where is the library?,library,restaurant,510
What are the opening hours of the library?,library,restaurant,511
I'm looking for a quiet place to study in the library,library,restaurant,512
Where is the A3 Library located?,A3 Library,restaurant,513
What are the opening hours of A3 Library?,A3 Library,restaurant,514
How do I get to the A3 Library from my dorm?,A3 Library,restaurant,515
What's the menu at B1?,B1,restaurant,516
Where is B1 located on campus?,B1,restaurant,517
Is B1 open for lunch today?,B1,restaurant,518
What is the address of B1 restaurant?,B1,restaurant,519
I want to reserve a table at B1.,B1,restaurant,520
B1 restaurant has any discounts?,B1,restaurant,521
Where is the nearest A3?,a3,restaurant,522
What time does a3 open today?,a3,restaurant,523
Is a3 open on weekends?,a3,restaurant,524
I want to go to A3 for dinner,A3,restaurant,525
What's the menu at A3?,A3,restaurant,526
Is A3 open on weekends?,A3,restaurant,527
Where is Block LY Buildings located?,Block LY Buildings,restaurant,528
Can I find Block LY Buildings on the campus map?,Block LY Buildings,restaurant,529
What's the best time to visit Block LY Buildings?,Block LY Buildings,restaurant,530
Where is block ly located?,block ly,restaurant,531
What are the business hours of block ly,block ly,restaurant,532
Can I make a reservation at block ly,block ly,restaurant,533
Where is block LY located?,block LY,restaurant,534
What restaurants are in block LY?,block LY,restaurant,535
I'm looking for a place to eat at block LY,block LY,restaurant,536
What's the menu of LY zone?,LY zone,restaurant,537
Can I reserve a table at LY zone?,LY zone,restaurant,538
Where is LY zone located?,LY zone,restaurant,539
I want to go to ly zone for dinner tonight,ly zone,restaurant,540
What time does ly zone open on Friday?,ly zone,restaurant,541
Can you tell me the address of ly zone?,ly zone,restaurant,542
Is block d open on weekends?,block d,restaurant,543
I'm looking for a restaurant in Block D,block d,restaurant,544
Where is the best place to eat in Block D?,block d,restaurant,545
What time does Block D open?,Block D,restaurant,546
Is Block D a popular dining spot?,Block D,restaurant,547
Where can I find the menu for Block D?,Block D,restaurant,548
Where can I find D Block for dinner?,D Block,restaurant,549
Is D Block open on weekends?,D Block,restaurant,550
What are the menu options at D Block?,D Block,restaurant,551
Where can I have lunch at D Zone?,D Zone,restaurant,552
What are the working hours of D Zone?,D Zone,restaurant,553
Can I make a reservation at D Zone?,D Zone,restaurant,554
Where is D Zone located?,D Zone,restaurant,555
What are the operating hours of D Zone,D Zone,restaurant,556
Can I reserve a table at D Zone,D Zone,restaurant,557
What's the food at D Block today?,D Block,restaurant,558
I'm craving some food at D Block,D Block,restaurant,559
Is D Block open for dinner tonight?,D Block,restaurant,560
What's the menu at XMUM IAEC?,XMUM IAEC,restaurant,561
I'm craving food from XMUM IAEC right now.,XMUM IAEC,restaurant,562
Can anyone recommend the dishes from XMUM IAEC?,XMUM IAEC,restaurant,563
What is the menu at IAEC?,IAEC,restaurant,564
How late does IAEC serve dinner?,IAEC,restaurant,565
Can I make a reservation at IAEC?,IAEC,restaurant,566
Where is the IAEC Building?,IAEC Building,restaurant,567
What events are happening at IAEC Building today?,IAEC Building,restaurant,568
Can I have lunch at IAEC Building?,IAEC Building,restaurant,569
Where is the iaec building located?,iaec building,restaurant,570
What time does the iaec building open?,iaec building,restaurant,571
Can I find a restaurant in the iaec building?,iaec building,restaurant,572
Where can I find iaec on campus?,iaec,restaurant,573
What are the opening hours of iaec?,iaec,restaurant,574
"I love eating at iaec, is it open today?",iaec,restaurant,575
Is the school hotel open now?,school hotel,restaurant,576
I'd like to make a reservation at the school hotel.,school hotel,restaurant,577
What is the menu at the school hotel?,school hotel,restaurant,578
I'm looking for a hotel near the beach.,hotel,restaurant,579
What's the name of that new hotel downtown?,hotel,restaurant,580
Can you recommend a budget-friendly hotel with free breakfast?,hotel,restaurant,581
Where can I find Birthday Cake Recommendations?,Birthday Cake Recommendations,restaurant,582
I'm looking for Birthday Cake Recommendations on campus.,Birthday Cake Recommendations,restaurant,583
Can you recommend some places for Birthday Cake Recommendations?,Birthday Cake Recommendations,restaurant,584
Where can I find birthday cake recommendations?,birthday cake recommendations,restaurant,585
What are the best birthday cake recommendations in town?,birthday cake recommendations,restaurant,586
Can you give me some birthday cake recommendations?,birthday cake recommendations,restaurant,587
I'm looking for cake recommendations near campus,cake recommendations,restaurant,588
Can you provide some cake recommendations?,cake recommendations,restaurant,589
What are the best cake recommendations in town?,cake recommendations,restaurant,590
Where can I buy birthday cake?,birthday cake,restaurant,591
Is there a store that sells birthday cakes on campus?,birthday cake,restaurant,592
What are the top-rated places for buying birthday cake?,birthday cake,restaurant,593
Where are the nearest cake shops?,cake shops,restaurant,594
Can you recommend a good cake shop nearby?,cake shops,restaurant,595
Is there a cake shop open on campus?,cake shops,restaurant,596
What time do cake shops usually close?,cake shops,restaurant,597
Where is the On-Campus Clinics located?,On-Campus Clinics,restaurant,598
What are the opening hours of On-Campus Clinics?,On-Campus Clinics,restaurant,599
How can I book an appointment at On-Campus Clinics?,On-Campus Clinics,restaurant,600
Can I get a referral from On-Campus Clinics?,On-Campus Clinics,restaurant,601
Where are the on campus clinics located?,on campus clinics,restaurant,602
What are the hours of operation for the on campus clinics?,on campus clinics,restaurant,603
Can I get a vaccination at the on campus clinics?,on campus clinics,restaurant,604
What are the consultation hours of campus clinic?,campus clinic,restaurant,605
I need to make an appointment at the campus clinic.,campus clinic,restaurant,606
Can I get a referral from the campus clinic?,campus clinic,restaurant,607
What are the medical services available on campus?,medical services,restaurant,608
Can you tell me about the medical services at the university?,medical services,restaurant,609
Are there any good medical services near my dorm?,medical services,restaurant,610
What is the clinic information?,clinic information,restaurant,611
I need help finding clinic information.,clinic information,restaurant,612
Can you provide me with some clinic information?,clinic information,restaurant,613
Where is the AskA User Guide located on campus?,AskA User Guide,restaurant,614
How do I access the AskA User Guide online?,AskA User Guide,restaurant,615
Can you tell me more about the AskA User Guide content?,AskA User Guide,restaurant,616
Where can I find the aska user guide?,aska user guide,restaurant,617
I need help with aska user guide,aska user guide,restaurant,618
Can anyone tell me where is the aska user guide,aska user guide,restaurant,619
What is the feedback platform for complaining about the food?,feedback platform,restaurant,620
How do I give feedback on my recent meal through the feedback platform?,feedback platform,restaurant,621
Where can I find the feedback platform for submitting complaints?,feedback platform,restaurant,622
How do I report issues with the food at cafeteria?,report issues,restaurant,623
I want to report issues with the menu at the restaurant.,report issues,restaurant,624
Can you help me report issues with the cleanliness of the food court?,report issues,restaurant,625
Where is the Cashless Payment Guide?,Cashless Payment Guide,restaurant,626
How can I access the Cashless Payment Guide?,Cashless Payment Guide,restaurant,627
What does the Cashless Payment Guide cover?,Cashless Payment Guide,restaurant,628
I am looking for the cashless payment guide,cashless payment guide,restaurant,629
Where is the cashless payment guide located?,cashless payment guide,restaurant,630
Can I get a copy of the cashless payment guide?,cashless payment guide,restaurant,631
I am looking for a restaurant that accepts Alipay,how to pay,restaurant,632
How can I pay at KFC?,how to pay,restaurant,633
Can you tell me how to pay for my meal at McDonald's?,how to pay,restaurant,634
What is ePayment?,ePayment,restaurant,635
Where can I use my ePayment card?,ePayment,restaurant,636
What are the hours of Health and Wellness Services?,Health and Wellness Services,restaurant,637
Is Health and Wellness Services open on weekends?,Health and Wellness Services,restaurant,638
Can I make an appointment at Health and Wellness Services?,Health and Wellness Services,restaurant,639
Where can I find health and wellness services on campus?,health and wellness services,restaurant,640
Are there any health and wellness services available at the gym?,health and wellness services,restaurant,641
I am looking for health and wellness services in the university.,health and wellness services,restaurant,642
Can you tell me more about the health and wellness services offered by the student union?,health and wellness services,restaurant,643
Where is the counselling centre?,counselling center,restaurant,644
How do I book an appointment at the counselling center?,counselling center,restaurant,645
What are the opening hours of the counselling centre?,counselling center,restaurant,646
Can someone from the university counselling center help me with my assignment?,counselling center,restaurant,647
Where is the wellness restaurant on campus?,wellness,restaurant,648
Can you tell me about the new wellness food options?,wellness,restaurant,649
Is there a wellness cafe near my dorm?,wellness,restaurant,650
What resources are available on campus for mental health support?,mental health,restaurant,651
Where can I find help with my mental health struggles?,mental health,restaurant,652
Is there a therapist that specializes in mental health on the university's insurance plan?,mental health,restaurant,653
